,track_id,n_frames_present,frame1,framef,mean_dn,std_dn,mean_dist,completeness,gap
501,776,1,124,124,21681.888671875,,,1.0,0
502,767,1,122,122,21637.2109375,,,1.0,0
503,418,1,64,64,21610.634765625,,,1.0,0
504,193,1,24,24,21601.0625,,,1.0,0
505,205,1,26,26,21516.052734375,,,1.0,0
506,742,1,117,117,21487.775390625,,,1.0,0
507,943,3,140,142,21475.056640625,2364.345705417679,2.05157186786866,1.0,0
508,885,1,132,132,21468.82421875,,,1.0,0
509,1419,10,228,237,21445.240625,3258.542120529848,1.8787124847094994,1.0,0
510,2133,3,352,354,21424.076171875,3033.035775182739,1.70293863659262,1.0,0
511,14,299,0,298,21409.616772705896,3990.439776143575,1.9479317226430415,1.0,0
512,1237,2,192,193,21398.400390625,219.39368954244642,2.1213203435596424,1.0,0
513,259,1,36,36,21378.90625,,,1.0,0
514,2102,3,346,348,21374.733072916668,3342.353844112681,1.9526050955735823,1.0,0
515,1684,1,275,275,21362.73828125,,,1.0,0
516,748,3,119,121,21285.797526041668,3439.7190678691745,1.8027756377319946,1.0,0
517,790,5,125,129,21244.05,2527.602662483171,1.98724245579513,1.0,0
518,682,1,105,105,21217.53515625,,,1.0,0
519,1152,1,177,177,21216.97265625,,,1.0,0
520,131,3,14,16,21136.487630208332,3258.2138436381983,2.3511357772773085,1.0,0
521,423,1,64,64,21122.61328125,,,1.0,0
522,1255,8,195,202,21122.5322265625,2834.8815083960026,1.9481732804396406,1.0,0
523,912,2,135,136,21091.8447265625,260.2746813977257,2.8284271247461903,1.0,0
524,254,3,35,37,21074.73046875,3385.40998528888,1.9620479906458184,1.0,0
525,1783,1,292,292,21073.91796875,,,1.0,0
526,1393,4,223,226,21033.7890625,2922.4679422000077,1.9224630682770532,1.0,0
527,1499,116,244,359,20981.55675006735,2602.8369726996134,1.8517312151116274,1.0,0
528,195,2,25,26,20968.111328125,70.51456647231005,1.9209372712298831,1.0,0
529,2062,2,339,340,20964.4619140625,4419.810986776543,1.8027756377319946,1.0,0
530,1146,6,176,181,20963.203125,2512.378920988119,1.8686434230912963,1.0,0
531,307,9,45,53,20958.858832465277,2296.944738203942,2.2689148129477834,1.0,0
532,1824,60,300,359,20952.911263020833,2842.8899488521647,1.9797231853336903,1.0,0
533,1432,1,231,231,20920.314453125,,,1.0,0
534,436,1,65,65,20881.419921875,,,1.0,0
535,1465,2,238,239,20880.55078125,141.55946303051,2.8284271247461903,1.0,0
536,1006,9,151,159,20876.500868055555,3174.420373293066,1.8663216745709026,1.0,0
537,1757,1,288,288,20850.326171875,,,1.0,0
538,1151,8,177,184,20809.35498046875,2649.8649346306984,1.9307906136889055,1.0,0
539,1216,2,188,189,20803.23046875,238.89160660649267,2.2022715545545446,1.0,0
540,888,1,132,132,20770.130859375,,,1.0,0
541,99,1,9,9,20757.27734375,,,1.0,0
542,690,2,107,108,20753.2431640625,4628.001453254566,2.549509756796406,1.0,0
543,1620,16,265,280,20730.23956298828,2801.3710775156214,1.9538049075954775,1.0,0
544,282,2,41,42,20635.5595703125,4541.04112984794,2.5495097567964904,1.0,0
545,1201,3,185,187,20592.245442708332,3173.434230786056,2.1513878188659974,1.0,0
546,1332,13,209,221,20584.151141826922,2558.092256464061,1.902323242343056,1.0,0
547,420,1,64,64,20554.7265625,,,1.0,0
548,1250,1,194,194,20537.33203125,,,1.0,0
549,45,1,0,0,20514.583984375,,0.0,1.0,0
550,249,6,34,39,20506.174153645832,3127.157112379794,2.2219673428896938,1.0,0
551,703,3,110,112,20481.486979166668,3526.279174303929,1.9824211557251363,1.0,0
552,518,4,76,79,20475.25048828125,893.6038309322747,1.8744424582547543,1.0,0
553,439,1,65,65,20459.00390625,,,1.0,0
554,1272,1,197,197,20444.04296875,,,1.0,0
555,152,1,18,18,20431.419921875,,,1.0,0
556,2154,1,356,356,20403.583984375,,,1.0,0
557,294,1,43,43,20371.845703125,,,1.0,0
558,1311,3,205,207,20370.259765625,3353.54748440851,1.8027756377319946,1.0,0
559,1986,2,328,329,20360.52734375,4426.969061868125,1.70293863659262,1.0,0
560,527,1,77,77,20321.939453125,,,1.0,0
561,876,2,131,132,20292.32421875,4156.4896695208145,1.8027756377319946,1.0,0
562,903,9,134,142,20260.784613715277,2474.109346118952,1.8798847959788598,1.0,0
563,1114,5,171,175,20245.4125,3216.3257968317803,1.867781214358784,1.0,0
564,318,4,47,50,20243.183349609375,2831.5108499336925,2.1080863267173964,1.0,0
565,1438,1,232,232,20228.140625,,,1.0,0
566,2162,1,357,357,20222.439453125,,,1.0,0
567,1256,1,195,195,20220.216796875,,,1.0,0
568,453,1,66,66,20200.63671875,,,1.0,0
569,422,1,64,64,20190.021484375,,,1.0,0
570,354,16,55,70,20111.0341796875,1781.5170061277422,2.2995859239190706,1.0,0
571,273,2,40,41,20052.3037109375,1398.661356390787,2.0344259359555874,1.0,0
572,89,4,7,10,20040.96875,3296.050328992324,2.2675918792439984,1.0,0
573,1376,12,219,230,20030.843098958332,3415.601586735696,1.9059741108005779,1.0,0
574,499,1,72,72,20028.69921875,,,1.0,0
575,1307,1,204,204,19975.5078125,,,1.0,0
576,923,2,137,138,19969.697265625,3693.834674435012,1.8027756377319946,1.0,0
577,1682,1,275,275,19967.23828125,,,1.0,0
578,1007,2,151,152,19960.1962890625,4258.87237852414,1.8027756377319946,1.0,0
579,1327,1,208,208,19954.65625,,,1.0,0
580,1554,1,253,253,19911.8984375,,,1.0,0
581,449,1,66,66,19890.9375,,,1.0,0
582,442,1,65,65,19851.85546875,,,1.0,0
583,1101,1,168,168,19841.69921875,,,1.0,0
584,141,1,16,16,19821.09375,,,1.0,0
585,543,1,81,81,19805.06640625,,,1.0,0
586,1294,1,201,201,19788.5703125,,,1.0,0
587,148,4,18,21,19787.9365234375,3535.441443595737,2.234312878864182,1.0,0
588,1044,2,158,159,19773.4501953125,3911.5641771193923,1.8027756377319946,1.0,0
589,1104,18,169,186,19764.86843532986,3438.5590747323663,1.9019022941704213,1.0,0
590,779,1,124,124,19761.86328125,,,1.0,0
591,1078,4,164,167,19758.110595703125,2454.4069971217905,1.9089572063412106,1.0,0
592,1854,1,306,306,19756.654296875,,,1.0,0
593,976,2,146,147,19704.765625,4061.9804287978504,2.549509756796368,1.0,0
594,1067,4,162,165,19703.623046875,2978.591732848503,1.8939935051131547,1.0,0
595,1862,1,308,308,19697.841796875,,,1.0,0
596,1998,1,329,329,19645.845703125,,,1.0,0
597,1066,2,162,163,19633.970703125,4009.770536696334,2.5,1.0,0
598,701,2,110,111,19588.3798828125,3884.3958087609903,1.8027756377319946,1.0,0
599,1876,1,310,310,19585.2890625,,,1.0,0
600,225,1,30,30,19575.189453125,,,1.0,0
601,1942,1,322,322,19562.3984375,,,1.0,0
602,329,11,50,60,19557.033203125,2676.6707186044573,1.950219664793213,1.0,0
603,2101,1,346,346,19549.12109375,,,1.0,0
604,625,4,95,98,19520.39990234375,742.390841811818,2.1445989411928985,1.0,0
605,319,1,48,48,19513.0078125,,,1.0,0
606,2053,1,338,338,19491.21875,,,1.0,0
607,1430,5,231,235,19489.794140625,460.13819336696054,2.0249433999629605,1.0,0
608,744,3,118,120,19480.571614583332,3483.178215153613,1.9571067811865475,1.0,0
609,566,2,85,86,19437.337890625,4177.423897234146,2.5,1.0,0
610,291,1,43,43,19417.5078125,,,1.0,0
611,1278,1,198,198,19417.08203125,,,1.0,0
612,231,1,31,31,19416.28125,,,1.0,0
613,425,1,64,64,19407.14453125,,,1.0,0
614,455,1,66,66,19378.482421875,,,1.0,0
615,988,14,148,161,19377.0810546875,2555.8726891918573,1.9273698201429459,1.0,0
616,387,7,59,65,19365.550641741072,2485.264647422366,2.32540362882153,1.0,0
617,501,15,72,86,19365.351302083334,2396.6538231841846,2.37364462142653,1.0,0
618,50,1,1,1,19340.349609375,,,1.0,0
619,1603,1,263,263,19323.287109375,,,1.0,0
620,476,6,68,73,19303.701171875,1952.865332021383,2.2683344750150427,1.0,0
621,154,2,18,19,19296.125,133.2841039819362,2.1213203435596424,1.0,0
622,363,2,56,57,19294.6357421875,2509.9708135089586,2.249999999999909,1.0,0
623,1850,1,305,305,19247.03515625,,,1.0,0
624,11,205,0,204,19224.807369474085,1940.4286982545307,1.808458395902048,1.0,0
625,1923,1,319,319,19223.48046875,,,1.0,0
626,1493,19,243,261,19198.823293585527,2341.908900220402,1.8675510468591152,1.0,0
627,2153,1,356,356,19158.0234375,,,1.0,0
628,266,89,39,127,19146.09334401334,3647.2229806208043,2.321173677998123,1.0,0
629,1980,1,327,327,19144.75390625,,,1.0,0
630,1724,2,283,284,19143.810546875,3791.299400532467,1.8027756377319946,1.0,0
631,408,1,63,63,19133.6796875,,,1.0,0
632,1085,3,165,167,19132.870442708332,2873.855250936504,1.8027756377319946,1.0,0
633,593,2,89,90,19121.15625,3881.0108112596463,1.8027756377319946,1.0,0
634,1831,1,301,301,19119.080078125,,,1.0,0
635,1869,1,309,309,19115.984375,,,1.0,0
636,741,3,117,119,19105.100911458332,4137.7756339147245,2.121320343559643,1.0,0
637,456,1,66,66,19086.99609375,,,1.0,0
638,1884,1,312,312,19077.0546875,,,1.0,0
639,133,1,15,15,19061.421875,,,1.0,0
640,243,1,33,33,19061.4140625,,,1.0,0
641,86,5,7,11,19044.1748046875,2303.71505330964,2.1136125486384767,1.0,0
642,1878,1,310,310,19041.65625,,,1.0,0
643,638,1,97,97,18998.275390625,,,1.0,0
644,409,1,63,63,18993.193359375,,,1.0,0
645,893,3,133,135,18980.000651041668,2664.612554926582,1.9561389743524527,1.0,0
646,424,1,64,64,18974.265625,,,1.0,0
647,979,1,147,147,18925.203125,,,1.0,0
648,2066,3,340,342,18900.330078125,3111.1548405986855,1.8027756377319946,1.0,0
649,557,2,84,85,18847.806640625,244.25291231853598,1.9999999999998181,1.0,0
650,63,3,3,5,18839.899739583332,1264.8043602861226,1.9525624189766635,1.0,0
651,244,1,33,33,18814.9140625,,,1.0,0
652,114,3,12,14,18735.770182291668,2806.97065171597,1.7528571371623292,1.0,0
653,1622,1,265,265,18730.6015625,,,1.0,0
654,533,1,79,79,18709.5078125,,,1.0,0
655,1756,1,288,288,18701.353515625,,,1.0,0
656,1723,2,283,284,18689.76171875,133.07418165627143,1.4142135623730951,1.0,0
657,2047,2,336,337,18688.3427734375,1219.8130591961426,1.9525624189766635,1.0,0
658,158,1,18,18,18687.76171875,,,1.0,0
659,334,1,51,51,18679.65234375,,,1.0,0
660,1801,31,296,326,18666.277658770163,2440.712273695513,1.8952896361236222,1.0,0
661,1971,2,325,326,18651.1943359375,435.51562915397307,2.1213203435596424,1.0,0
662,1866,3,309,311,18599.375651041668,1338.1469627624604,1.8595498383481583,1.0,0
663,1891,1,314,314,18584.8671875,,,1.0,0
664,407,1,63,63,18579.453125,,,1.0,0
665,1991,1,328,328,18572.412109375,,,1.0,0
666,426,1,64,64,18547.548828125,,,1.0,0
667,580,6,88,93,18522.802571614582,2080.9457385305686,2.1973817507819176,1.0,0
668,1794,1,295,295,18506.541015625,,,1.0,0
669,1992,2,328,329,18491.32421875,2284.9934663174163,2.1343747458108724,1.0,0
670,765,1,122,122,18443.97265625,,,1.0,0
671,1481,1,241,241,18434.595703125,,,1.0,0
672,806,6,126,131,18428.223307291668,3076.4963540228214,1.883748377909112,1.0,0
673,1435,63,232,294,18427.781125992064,2549.8675965789666,1.8858090392376377,1.0,0
674,1030,1,156,156,18424.21484375,,,1.0,0
675,972,1,145,145,18419.552734375,,,1.0,0
676,1818,1,299,299,18411.23828125,,,1.0,0
677,541,279,81,359,18392.783518145163,2560.8077646688116,1.8246242057613449,1.0,0
678,1457,1,237,237,18379.6640625,,,1.0,0
679,177,2,22,23,18329.30517578125,3251.5635514916366,1.8027756377319946,1.0,0
680,1858,1,307,307,18322.59375,,,1.0,0
681,366,1,56,56,18320.2421875,,,1.0,0
682,302,7,44,50,18242.856026785714,2586.4720684823506,2.0783100066230134,1.0,0
683,964,1,144,144,18216.302734375,,,1.0,0
684,1271,47,197,243,18209.333402593085,2288.321902654963,1.9010697406582613,1.0,0
685,1208,5,186,190,18208.020703125,2474.7964874213517,1.7705953584959868,1.0,0
686,290,4,43,46,18187.46533203125,2491.6335285981545,1.9026619429597196,1.0,0
687,406,1,63,63,18177.677734375,,,1.0,0
688,1924,1,319,319,18155.5859375,,,1.0,0
689,348,3,53,55,18153.593098958332,258.63255477006743,2.1213203435596424,1.0,0
690,462,1,66,66,18146.953125,,,1.0,0
691,229,8,31,38,18121.794677734375,2317.2199266360935,1.8768280120707792,1.0,0
692,712,2,111,112,18110.107421875,3786.6258666505623,1.8027756377319946,1.0,0
693,1314,9,205,213,18074.07009548611,2572.7050309144597,1.958124779144633,1.0,0
694,1999,2,329,330,18066.5625,71.05042082992797,1.4142135623730951,1.0,0
695,2115,2,348,349,18044.7060546875,1278.8813346479956,2.3048861143232218,1.0,0
696,34,2,0,1,18016.423828125,3857.9525010668913,0.85146931829631,1.0,0
697,2125,3,350,352,18016.013020833332,3018.3625440847773,1.8027756377319946,1.0,0
698,2042,2,335,336,18001.5556640625,3.169550903951419,2.1213203435596424,1.0,0
699,157,1,18,18,17964.123046875,,,1.0,0
700,1845,3,304,306,17945.63671875,988.0591940888762,1.8595498383481583,1.0,0
701,534,2,79,80,17943.1123046875,85.79055886821708,2.1095023109728124,1.0,0
702,403,13,62,74,17930.80010516827,2376.713558231874,1.8380343588493957,1.0,0
703,2090,3,344,346,17917.3984375,1247.282156090291,2.1287242666499426,1.0,0
704,1728,1,284,284,17901.4765625,,,1.0,0
705,490,1,70,70,17893.6171875,,,1.0,0
706,1546,1,251,251,17877.171875,,,1.0,0
707,345,3,52,54,17860.848958333332,2720.242651632494,2.3156013812390923,1.0,0
708,15,324,0,323,17860.301177601756,6122.0159200064545,2.069911197170912,1.0,0
709,70,2,4,5,17855.333984375,4238.30413381279,1.8027756377319946,1.0,0
710,288,2,43,44,17849.5986328125,3415.6944982688697,2.267156809750961,1.0,0
711,1312,1,205,205,17849.203125,,,1.0,0
712,61,2,3,4,17847.66064453125,3789.2132974211736,1.8027756377319946,1.0,0
713,1468,3,239,241,17845.33203125,2170.5832341739515,1.9561389743524527,1.0,0
714,2018,1,332,332,17844.431640625,,,1.0,0
715,2031,1,334,334,17837.509765625,,,1.0,0
716,2081,1,342,342,17802.2421875,,,1.0,0
717,532,1,79,79,17781.52734375,,,1.0,0
718,1639,1,268,268,17755.80859375,,,1.0,0
719,1273,1,197,197,17750.57421875,,,1.0,0
720,306,1,45,45,17733.67578125,,,1.0,0
721,974,1,145,145,17722.97265625,,,1.0,0
722,645,1,98,98,17719.00390625,,,1.0,0
723,1372,1,218,218,17702.416015625,,,1.0,0
724,248,8,34,41,17697.164672851562,2295.9408257026594,2.211217773004495,1.0,0
725,1985,32,328,359,17683.308074951172,2252.859324735346,1.8918951614561037,1.0,0
726,500,1,72,72,17672.56640625,,,1.0,0
727,2173,1,359,359,17669.58203125,,,1.0,0
728,1626,1,266,266,17662.748046875,,,1.0,0
729,1931,1,321,321,17659.423828125,,,1.0,0
730,1975,2,326,327,17650.904296875,149.18295801517746,1.4142135623730951,1.0,0
731,1972,1,325,325,17643.060546875,,,1.0,0
732,1754,1,288,288,17590.9375,,,1.0,0
733,270,1,39,39,17588.650390625,,,1.0,0
734,1861,1,308,308,17546.134765625,,,1.0,0
735,548,1,82,82,17524.1796875,,,1.0,0
736,454,1,66,66,17500.86328125,,,1.0,0
737,83,2,6,7,17491.87451171875,3744.440456133504,1.8027756377319946,1.0,0
738,702,1,110,110,17478.708984375,,,1.0,0
739,398,4,61,64,17472.329345703125,2947.323506159649,2.2508410353459425,1.0,0
740,477,1,68,68,17462.900390625,,,1.0,0
741,1517,2,247,248,17451.421875,859.0573993374629,1.3601470508735187,1.0,0
742,855,1,129,129,17390.166015625,,,1.0,0
743,2063,1,339,339,17379.20703125,,,1.0,0
744,967,1,145,145,17307.1640625,,,1.0,0
745,1447,1,235,235,17306.37109375,,,1.0,0
746,412,1,63,63,17305.494140625,,,1.0,0
747,1947,1,323,323,17264.71484375,,,1.0,0
748,481,1,69,69,17252.41796875,,,1.0,0
749,1230,3,191,193,17248.0986328125,2917.986199695219,1.5585760994828575,1.0,0
750,343,3,52,54,17240.7001953125,3476.9681233289384,2.1213203435596424,1.0,0
751,1952,2,323,324,17239.447265625,11.139693939552133,1.4142135623730951,1.0,0
752,568,1,85,85,17231.923828125,,,1.0,0
753,1532,1,249,249,17231.154296875,,,1.0,0
754,602,1,90,90,17168.646484375,,,1.0,0
755,521,1,76,76,17139.85546875,,,1.0,0
756,2158,1,356,356,17136.7578125,,,1.0,0
757,1422,3,229,231,17127.093098958332,2798.9381330237106,1.7528571371623074,1.0,0
758,1598,2,261,262,17124.71875,163.69521984468574,2.8284271247461903,1.0,0
759,628,1,95,95,17103.369140625,,,1.0,0
760,740,1,117,117,17100.818359375,,,1.0,0
761,1665,1,272,272,17082.033203125,,,1.0,0
762,733,1,115,115,17080.8828125,,,1.0,0
763,610,1,92,92,17048.38671875,,,1.0,0
764,1115,1,171,171,17048.271484375,,,1.0,0
765,944,2,140,141,17033.8095703125,149.27825170248582,1.4142135623730951,1.0,0
766,1934,1,321,321,17029.9375,,,1.0,0
767,1486,1,242,242,17017.052734375,,,1.0,0
768,200,2,26,27,17015.3203125,3898.986791462623,1.70293863659262,1.0,0
769,774,1,124,124,17000.130859375,,,1.0,0
770,1611,1,264,264,16953.375,,,1.0,0
771,1440,3,233,235,16949.0302734375,2867.3691487454876,1.9828401681948022,1.0,0
772,520,2,76,77,16936.6259765625,378.8062177299847,1.4142135623730951,1.0,0
773,117,1,12,12,16923.263671875,,,1.0,0
774,993,1,148,148,16920.4375,,,1.0,0
775,792,1,125,125,16919.701171875,,,1.0,0
776,1420,1,228,228,16886.67578125,,,1.0,0
777,1082,1,164,164,16838.693359375,,,1.0,0
778,673,1,102,102,16812.38671875,,,1.0,0
779,667,1,101,101,16791.16015625,,,1.0,0
780,446,1,65,65,16784.919921875,,,1.0,0
781,330,1,50,50,16776.75,,,1.0,0
782,146,8,17,24,16771.71435546875,2289.6053443296887,2.032285337881488,1.0,0
783,663,11,100,110,16768.505948153408,1599.1292172274852,2.29355051278839,1.0,0
784,936,1,139,139,16766.0078125,,,1.0,0
785,1410,3,227,229,16750.189453125,3616.58262622955,1.795815009865903,1.0,0
786,1530,1,249,249,16713.189453125,,,1.0,0
787,452,1,66,66,16712.392578125,,,1.0,0
788,232,8,31,38,16704.632568359375,2034.592461086249,2.112886534740483,1.0,0
789,2149,1,355,355,16676.072265625,,,1.0,0
790,204,3,26,28,16642.287760416668,2594.096129676157,2.310660171779821,1.0,0
791,2160,2,357,358,16636.048828125,41.2193534986205,1.4142135623730951,1.0,0
792,1545,1,251,251,16634.259765625,,,1.0,0
793,2168,1,358,358,16627.1640625,,,1.0,0
794,631,1,95,95,16624.23828125,,,1.0,0
795,665,1,101,101,16608.9140625,,,1.0,0
796,1804,1,297,297,16607.83203125,,,1.0,0
797,2073,1,341,341,16587.98828125,,,1.0,0
798,1651,1,270,270,16577.251953125,,,1.0,0
799,775,1,124,124,16556.419921875,,,1.0,0
800,178,3,22,24,16529.016276041668,2499.7321109021623,2.126224196694513,1.0,0
801,136,2,15,16,16526.6396484375,3320.4035730963906,1.7677669529663689,1.0,0
802,1646,1,269,269,16523.52734375,,,1.0,0
803,1894,2,314,315,16519.9111328125,3460.2974682009026,1.8027756377319946,1.0,0
804,2036,1,335,335,16485.609375,,,1.0,0
805,2055,1,338,338,16454.615234375,,,1.0,0
806,458,1,66,66,16439.38671875,,,1.0,0
807,190,1,23,23,16433.08203125,,,1.0,0
808,1641,1,268,268,16416.408203125,,,1.0,0
809,2072,3,341,343,16394.9873046875,297.0491614947759,1.7677669529663689,1.0,0
810,331,1,50,50,16388.837890625,,,1.0,0
811,1661,1,271,271,16382.6796875,,,1.0,0
812,2029,9,333,341,16380.724283854166,1357.439097358006,2.3203533607603015,1.0,0
813,311,7,46,52,16363.222237723214,2399.031983423715,2.1413653270972124,1.0,0
814,401,5,62,66,16339.1517578125,2649.697774445978,1.8527311163679556,1.0,0
815,1940,1,322,322,16279.126953125,,,1.0,0
816,2096,1,345,345,16272.537109375,,,1.0,0
817,1514,21,246,266,16252.00181361607,1960.8576664161546,1.888922263179539,1.0,0
818,570,24,86,109,16249.800618489584,2192.875921430585,2.18646991645138,1.0,0
819,2105,2,347,348,16231.48779296875,80.49071067914798,2.1213203435596424,1.0,0
820,1726,3,284,286,16206.221028645834,2220.4244685573976,1.8027756377319946,1.0,0
821,1962,1,324,324,16201.1552734375,,,1.0,0
822,581,42,88,129,16198.303478422618,2447.9945434044157,2.3151137464371265,1.0,0
823,1887,1,313,313,16197.1826171875,,,1.0,0
824,2025,1,333,333,16194.69140625,,,1.0,0
825,1564,1,256,256,16171.6494140625,,,1.0,0
826,23,360,0,359,16167.979050021702,2869.9216830132,1.8035156070239828,1.0,0
827,88,1,7,7,16158.681640625,,,1.0,0
828,2021,1,333,333,16142.080078125,,,1.0,0
829,292,3,43,45,16121.208333333334,2482.83225050186,1.9620479906458184,1.0,0
830,275,1,40,40,16088.880859375,,,1.0,0
831,1764,1,289,289,16075.28515625,,,1.0,0
832,223,1,29,29,16068.3955078125,,,1.0,0
833,1743,1,286,286,16060.955078125,,,1.0,0
834,238,1,32,32,16048.4521484375,,,1.0,0
835,1624,1,265,265,16048.2958984375,,,1.0,0
836,189,5,23,27,16015.2099609375,2263.1637184071565,2.056717904755908,1.0,0
837,450,1,66,66,16002.6962890625,,,1.0,0
838,2039,2,335,336,15983.7060546875,3.8863251606620013,2.1213203435596424,1.0,0
839,1997,1,329,329,15942.4765625,,,1.0,0
840,1730,1,284,284,15917.6865234375,,,1.0,0
841,687,1,106,106,15915.9375,,,1.0,0
842,935,1,139,139,15912.458984375,,,1.0,0
843,1484,2,242,243,15911.0634765625,2879.740703759835,1.70293863659262,1.0,0
844,1717,1,282,282,15903.359375,,,1.0,0
845,498,1,72,72,15892.322265625,,,1.0,0
846,1441,1,233,233,15887.02734375,,,1.0,0
847,1155,1,177,177,15859.017578125,,,1.0,0
848,549,3,82,84,15857.954752604166,2205.5357771402264,1.9620479906458184,1.0,0
849,19,152,0,151,15855.389076634458,1626.5638791236306,1.6960875634722814,1.0,0
850,2097,1,345,345,15849.3525390625,,,1.0,0
851,1918,1,318,318,15829.2587890625,,,1.0,0
852,2011,1,331,331,15823.1064453125,,,1.0,0
853,516,1,75,75,15769.5625,,,1.0,0
854,1903,1,316,316,15748.1025390625,,,1.0,0
855,1040,3,157,159,15740.577473958334,1591.7537160132742,2.3894283983716527,1.0,0
856,1778,1,291,291,15733.271484375,,,1.0,0
857,1909,1,317,317,15728.291015625,,,1.0,0
858,1775,1,290,290,15717.6826171875,,,1.0,0
859,411,1,63,63,15711.77734375,,,1.0,0
860,1793,1,295,295,15711.7734375,,,1.0,0
861,233,2,31,32,15709.61865234375,452.7976227211173,2.23606797749979,1.0,0
862,413,1,63,63,15707.896484375,,,1.0,0
863,1075,2,163,164,15702.39501953125,1854.654770306564,1.6541194367732548,1.0,0
864,94,1,8,8,15677.375,,,1.0,0
865,1631,1,267,267,15673.373046875,,,1.0,0
866,1135,3,174,176,15657.529296875,2590.63769044278,1.9571067811865475,1.0,0
867,79,1,5,5,15602.94921875,,,1.0,0
868,1937,1,322,322,15575.4658203125,,,1.0,0
869,13,26,0,25,15542.846905048076,1717.051360371612,2.1562570743492184,1.0,0
870,952,1,142,142,15537.044921875,,,1.0,0
871,1707,1,281,281,15515.2548828125,,,1.0,0
872,451,1,66,66,15511.73828125,,,1.0,0
873,25,159,0,158,15478.616665438287,1642.2215523437576,1.8003082086516773,1.0,0
874,116,1,12,12,15462.7646484375,,,1.0,0
875,1843,1,303,303,15451.80078125,,,1.0,0
876,1974,2,326,327,15424.1328125,730.9302030136333,2.1213203435596424,1.0,0
877,1637,92,268,359,15424.095013162365,2023.3697493183936,1.9050398610304449,1.0,0
878,69,2,4,5,15422.294921875,60.891285122099376,1.4142135623730951,1.0,0
879,718,12,112,123,15404.007893880209,1779.844999062641,2.242673853197409,1.0,0
880,1596,3,261,263,15398.308268229166,2660.3584568513825,1.952605095573582,1.0,0
881,130,1,14,14,15394.8818359375,,,1.0,0
882,2121,1,349,349,15391.064453125,,,1.0,0
883,214,1,28,28,15385.181640625,,,1.0,0
884,929,1,138,138,15369.6416015625,,,1.0,0
885,2144,2,354,355,15360.71435546875,1501.9479743556092,2.1360009363293826,1.0,0
886,87,1,7,7,15335.7822265625,,,1.0,0
887,2171,1,359,359,15329.9228515625,,,1.0,0
888,1755,1,288,288,15319.140625,,,1.0,0
889,732,1,115,115,15308.849609375,,,1.0,0
890,991,1,148,148,15306.9775390625,,,1.0,0
891,278,3,40,42,15294.361979166666,1894.4230251388738,2.251036087886577,1.0,0
892,1026,1,155,155,15294.1171875,,,1.0,0
893,597,1,90,90,15286.4296875,,,1.0,0
894,371,3,57,59,15284.406901041666,2263.838224077305,1.9571067811865475,1.0,0
895,856,1,129,129,15284.1640625,,,1.0,0
896,374,1,57,57,15252.3740234375,,,1.0,0
897,2129,1,351,351,15252.1513671875,,,1.0,0
898,1645,1,269,269,15224.5771484375,,,1.0,0
899,173,1,21,21,15223.68359375,,,1.0,0
900,1803,3,297,299,15166.708333333334,2422.336962469569,1.8027756377319946,1.0,0
901,771,1,123,123,15162.017578125,,,1.0,0
902,496,5,72,76,15157.8279296875,2025.1248234283669,1.9370887403609858,1.0,0
903,109,1,11,11,15152.21875,,,1.0,0
904,2123,2,349,350,15138.68017578125,57.87019902083849,2.1095023109728124,1.0,0
905,399,1,62,62,15137.544921875,,,1.0,0
906,726,1,114,114,15130.35546875,,,1.0,0
907,51,1,1,1,15120.79296875,,,1.0,0
908,611,1,92,92,15118.203125,,,1.0,0
909,153,1,18,18,15110.1748046875,,,1.0,0
910,104,1,10,10,15102.837890625,,,1.0,0
911,39,1,0,0,15088.591796875,,0.0,1.0,0
912,1423,3,229,231,15085.6416015625,2114.2924554580522,2.0538308760276083,1.0,0
913,255,5,36,40,15081.0728515625,782.6119847745794,1.7714689145115188,1.0,0
914,84,4,6,9,15062.69873046875,127.07947329594639,1.885618083164127,1.0,0
915,224,1,30,30,15046.267578125,,,1.0,0
916,1357,1,215,215,15035.6484375,,,1.0,0
917,1819,1,299,299,15031.87109375,,,1.0,0
918,551,3,82,84,14992.7490234375,2227.8132910966906,2.1260500669394258,1.0,0
919,1608,1,263,263,14989.2509765625,,,1.0,0
920,250,1,35,35,14988.9677734375,,,1.0,0
921,556,1,84,84,14979.2041015625,,,1.0,0
922,2012,2,331,332,14964.478515625,138.08331504565348,1.4142135623730951,1.0,0
923,261,1,37,37,14963.7724609375,,,1.0,0
924,339,1,52,52,14957.607421875,,,1.0,0
925,1452,1,236,236,14954.8857421875,,,1.0,0
926,875,1,131,131,14913.361328125,,,1.0,0
927,1207,1,186,186,14886.111328125,,,1.0,0
928,1353,2,214,215,14808.83251953125,70.08298274355849,1.4142135623730951,1.0,0
929,1215,1,188,188,14803.859375,,,1.0,0
930,305,1,45,45,14800.28125,,,1.0,0
931,768,1,122,122,14795.8056640625,,,1.0,0
932,1688,1,277,277,14793.6708984375,,,1.0,0
933,635,3,97,99,14784.814453125,1996.377730056418,1.912129490076153,1.0,0
934,1236,1,192,192,14754.9091796875,,,1.0,0
935,314,1,47,47,14749.5595703125,,,1.0,0
936,321,2,48,49,14748.09765625,936.9316768194275,1.9525624189766635,1.0,0
937,2137,4,352,355,14747.91162109375,1692.8861301101022,2.2857961070198107,1.0,0
938,1520,1,247,247,14744.591796875,,,1.0,0
